,url,base,title,description,sku,color_valuecolor_value,price,color
491,tienda1boys-linen-shirt-milk-white.html,Boys' Linen Shirt milk white,Description & Composition,"
                            The discreet print of the Artist shirt adds a delicate touch to boys' outfits. Its 100% linen fabric guarantees everyday comfort.
",S01BSHWO0403, ,€110.00,
492,tienda1boys-checked-shirt-blue.html,Boys' Checked Shirt blue,Description & Composition,"
                            The Artist shirt for boys features attractive checks and a trendy Tunisian collar. 
",S01BSHWO0405, ,€115.00,
493,tienda1chemise-a-carreaux-garcon-carreaux-rouge.html,Boys' Checked Shirt red,Description & Composition,"
                            The Artiste checked shirt for boys is made of lightweight cotton voile. For a fashionable touch, the patch pocket on the chest blends seamlessly into the design.
",S01BSHWO0402, ,€75.00,
494,tienda1boys-check-print-shirt-blue.html,Boys' Check Print Shirt blue,Description & Composition,"
                            The Agile shirt for boys features a straight cut and an original check print. This poplin design has a snug fit.
",S01BSHWO0101, ,€80.00,
495,tienda1t-shirt-bimatiere-garcon-ecru.html,Boys' Dual-Material T-shirt ecru,Description & Composition,"
                            This understated boys' T-shirt is made of a nice mix of materials. The body is made of soft jersey and the neckline, button placket, sleeve cuffs and chest pocket are in fabric.
",S01BTSKN1101, ,€80.00,
496,tienda1boys-organic-cotton-chambray-shorts-ink.html,Boys' Organic Cotton Chambray Shorts ink,Description & Composition,"
                            Understated and refined, these Samy shorts for boys are made from organic cotton. The elastic waist promises all-day comfort.
",S01BBEWO0401, ,€70.00,
497,tienda1boys-bermuda-shorts-with-american-pleats-blue.html,Boys' Bermuda Shorts with American Pleats blue,Description & Composition,"
                            The Calvin boys' Bermuda shorts have a classic elegance, with their straight cut and American pleats at the front. The cotton twill garment is both comfortable and lightweight.
",S01BBEWO0201, ,€75.00,
498,tienda1boys-striped-shorts-gray-blue.html,Boys' Striped shorts gray blue,Description & Composition,"
                            These boys' Samy shorts have delicate stripes. They can be worn for everyday style or special occasions.
",S01BBEWO0402, ,€85.00,
499,tienda1boys-chambray-bermuda-shorts-khaki.html,Boys' Chambray Bermuda Shorts khaki,Description & Composition,"
                            These pretty organic cotton chambray Syl bermuda shorts for boys add a dash of elegance to a casual outfit. They stand out with a contrasting tie ribbon at the waist.
",S01BBEWO0801, ,€65.00,
500,tienda1bermuda-en-molleton-imprime-garcon-ecru.html,Boys' Printed Fleece Bermuda Shorts ecru,Description & Composition,"
                            These boys' Bermuda shorts have a marine themed print. The fleece fabric and slits on the legs make them very comfortable to wear.
",S01BBEKN0101, ,€70.00,
501,tienda1bermuda-en-molleton-liberty-exclusif-garcon-imprime-vert-de-gris.html,Boys' Exclusive Liberty Fabric Bermuda Shorts verdigris,Description & Composition,"
                            These boys' Bermuda shorts are very original with their Liberty fabric designed exclusively for Bonpoint. The fleece construction and elastic cord at the waist promise all-day comfort.
",S01BBEKN0102, ,€105.00,
502,tienda1boys-denim-bermuda-shorts-milk-white.html,Boys' denim Bermuda shorts milk white,Description & Composition,"
                            The Lars Bermuda shorts for boys are made of stretch cotton and offer great freedom of movement. They feature distinctive multicolored embroidery on the rear patch pocket and a colorful jacron on the waistband. The front pockets are decorated with rivets.
",C01BBEWO0101, ,€90.00,
503,tienda1cotton-bermuda-shorts-for-boys-dark-gray.html,Cotton Bermuda Shorts for Boys dark gray,Description & Composition,"
                            These cotton Calvin Bermuda shorts for boys are very stylish, with slanted pockets at the front and welt pockets at the back. They are made from a very comfortable stretch fabric. 
",S01BBEWO0202, ,€90.00,
504,tienda1bermuda-en-molleton-brode-garcon-puce.html,Boys' Embroidered Fleece Bermuda Shorts puce,Description & Composition,"
                            These heathered fleece Bermuda shorts for boys are a comfortable choice for everyday wear. A tie at the waist makes them easy to adjust.
",S01BBEKN0201, ,€75.00,
505,tienda1boys-cotton-twill-bermuda-shorts-beige.html,Boys' Cotton Twill Bermuda Shorts beige,Description & Composition,"
                            These Six bermuda shorts are a timeless essential for any boy's wardrobe. The elastic waist makes them comfortable to wear.
",S01BBEWO0903, ,€75.00,
506,tienda1short-a-poches-passepoilees-garcon-naturel.html,Boys' Shorts with Welt Pockets natural,Description & Composition,"
                            The elegant cut of these Samy boys' shorts is further enhanced by their handspun and handwoven material. As comfortable as they are refined, these shorts also feature three welt pockets.
",S01BBEWO0403, ,€110.00,
507,tienda1boys-seersucker-bermuda-shorts-ink.html,Boys' Seersucker Bermuda Shorts ink,Description & Composition,"
                            These Six boys' seersucker Bermuda shorts are made of a stretchy, stylish waffle fabric. An adjustable elastic waist makes them extra comfortable. 
",S01BBEWO0904, ,€95.00,
508,tienda1boys-pants-blue.html,Boys' pants blue,Description & Composition,"
                            The Stephen boys' pants are a perfect blend of comfort and style. They have two slant pockets on the front and a buttoned piped pocket on the back. They also feature a comfortable elastic waist and box pleats under the front waistband.
",C01BPAWO0101, ,€115.00,
509,tienda1boy-s-twill-chino-pants-blue.html,Boy's Twill Chino Pants blue,Description & Composition,"
                            These Felix twill pants for boys are the perfect addition to a casual everyday look. They have a straight cut and fasten with a button.
",S01BPAWO0501, ,€90.00,
510,tienda1boys-cotton-chambray-pants-ink.html,Boys' Cotton Chambray Pants ink,Description & Composition,"
                            These boys' Saul pants guarantee comfort with their organic cotton chambray construction. They feature slanted welt pockets on the front.
",S01BPAWO0603, ,€90.00,
511,tienda1pantalon-gregory-1.html,Boys' Cord Striped Pants stripes,Description & Composition,"
                            These Gregory pants for boys are classically elegant with their cord stripes. Large slanted patch pockets at the front add structure to their straight cut.
",S01BPAWO0702, ,€90.00,
512,tienda1boys-twill-pants-beige.html,Boys' Twill Pants beige,Description & Composition,"
                            These Stephen boys' pants are made of comfortable, stylish cotton twill material. The straight cut is structured with pleats at the front.
",S01BPAWO0102, ,€90.00,
513,tienda1pantalon-khadi-lin-et-coton-garcon-naturel.html,Boys' Linen and Cotton Khadi Cloth Pants natural,Description & Composition,"
                            These Saul pants will accompany boys in all their activities with their comfortable linen and cotton khadi cloth construction. This handspun and handwoven design features slanted welt pockets at the front.
",S01BPAWO0604, ,€140.00,
514,tienda1catalog/product/view/id/177297/s/cardigan-navy/,Cardigan navy,Description & Composition,"
                            We love the originality of this cotton cardigan. The navy design has pockets on the front and a white and azure blue stripe along the button placket and V neck, adding light and energy to the look.                        ",PEBDA4388CA, ,€105.00,
515,tienda1pull-mariniere-garcon-rayures-marine.html,Boys' Striped Sweater navy stripes,Description & Composition,"
                            With its wide stripes, this boys' cotton sweater gives a twist to the traditional sailor sweater. A marine symbol and the Bonpoint name are embroidered on the chest.
",S01BJUKN0501, ,€120.00,
516,tienda1teddy-avec-patch-et-broderie-garcon-bleu-gris.html,Boys' Baseball Jacket with Patch and Embroidery gray blue,Description & Composition,"
                            This boys' baseball jacket stands out with its stunning patch on the chest and the Bonpoint dog embroidery on the back. The fleece material makes it very comfortable to wear.
",S01BSWKN0501, ,€150.00,
517,tienda1cardigan-en-coton-fantaisie-garcon-gris-chine-clair.html,Boys' Novelty Cotton Cardigan heathered gray,Description & Composition,"
                            This two-tone boys' cardigan adds an original touch to a classic outfit. Its heathered cotton is enlivened with a contrasting ribbed neckline and button placket.
",S01BCAKN0101, ,€130.00,
518,tienda1sweatshirt-en-molleton-liberty-exclusif-garcon-imprime-vert-de-gris.html,Boys' Exclusive Liberty Fabric Sweatshirt verdigris,Description & Composition,"
                            Add an original piece to a boy's wardrobe with this exclusive Liberty fabric sweatshirt. The straight cut and fleece construction promise all-day comfort.
",S01BSWKN0602, ,€160.00,
519,tienda1pull-polo-dip-dye-1.html,Boys' Dip-Dye Polo Sweater celadon green,Description & Composition,"
                            This dip-dye cotton polo sweater for boys has a retro vibe. The soft fabric features a tone-on-tone Bonpoint signature on the hem.
",S01BJUKN0601, ,€105.00,
520,tienda1boys-hooded-sweatshirt-puce.html,Boys' Hooded Sweatshirt puce,Description & Composition,"
                            The comfortable fleece of this sweatshirt is perfect for little boys' everyday activities. The hood is decorated with eyelets and cords, and the hem is embellished with an embroidered B75 logo.
",S01BSWKN0901, ,€140.00,
